model,case_id,layer,strategy,lambda,finite_effect_norm
llava_1_5_7b,llava_1_5_7b:573391:5:8,8,deterministic_random_region,1.25,3.124650001525879
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_p_ffn_token,0.0,2.363154888153076
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_p_ffn_token,0.25,2.4703943729400635
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_p_ffn_token,0.5,2.588912010192871
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_p_ffn_token,0.75,2.717479944229126
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_p_ffn_token,1.0,2.8549699783325195
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_p_ffn_token,1.25,3.0003488063812256
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_8_region,0.0,1.0708621740341187
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_8_region,0.25,1.4145874977111816
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_8_region,0.5,1.8599978685379028
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_8_region,0.75,2.3483357429504395
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_8_region,1.0,2.8549699783325195
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,highest_8_region,1.25,3.3680617809295654
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,deterministic_random_region,0.0,1.0708621740341187
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,deterministic_random_region,0.25,1.4145874977111816
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,deterministic_random_region,0.5,1.8599978685379028
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,deterministic_random_region,0.75,2.3483357429504395
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,deterministic_random_region,1.0,2.8549699783325195
llava_1_5_7b,llava_1_5_7b:65244:13:16,16,deterministic_random_region,1.25,3.3680617809295654
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_p_ffn_token,0.0,1.7085753679275513
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_p_ffn_token,0.25,1.9676939249038696
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_p_ffn_token,0.5,2.2308883666992188
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_p_ffn_token,0.75,2.493971586227417
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_p_ffn_token,1.0,2.754585027694702
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_p_ffn_token,1.25,3.011388063430786
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_8_region,0.0,0.7185601592063904
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_8_region,0.25,1.079992413520813
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_8_region,0.5,1.6259608268737793
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_8_region,0.75,2.196026563644409
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_8_region,1.0,2.754585027694702
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,highest_8_region,1.25,3.2921392917633057
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,deterministic_random_region,0.0,2.7498064041137695
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,deterministic_random_region,0.25,2.750908374786377
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,deterministic_random_region,0.5,2.7520713806152344
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,deterministic_random_region,0.75,2.7532970905303955
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,deterministic_random_region,1.0,2.754585027694702
llava_1_5_7b,llava_1_5_7b:7088:74:16,16,deterministic_random_region,1.25,2.7559351921081543
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_p_ffn_token,0.0,3.971611738204956
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_p_ffn_token,0.25,4.1187238693237305
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_p_ffn_token,0.5,4.268368721008301
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_p_ffn_token,0.75,4.420284748077393
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_p_ffn_token,1.0,4.574238300323486
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_p_ffn_token,1.25,4.730018138885498
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_8_region,0.0,2.4084320068359375
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_8_region,0.25,2.9305758476257324
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_8_region,0.5,3.468968629837036
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_8_region,0.75,4.018087863922119
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_8_region,1.0,4.574238300323486
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,highest_8_region,1.25,5.134642124176025
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,deterministic_random_region,0.0,4.540925025939941
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,deterministic_random_region,0.25,4.549053192138672
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,deterministic_random_region,0.5,4.557316780090332
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,deterministic_random_region,0.75,4.565711498260498
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,deterministic_random_region,1.0,4.574238300323486
llava_1_5_7b,llava_1_5_7b:7088:5:16,16,deterministic_random_region,1.25,4.582895755767822
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_p_ffn_token,0.0,1.8236241340637207
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_p_ffn_token,0.25,1.8524410724639893
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_p_ffn_token,0.5,1.8815891742706299
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_p_ffn_token,0.75,1.9110538959503174
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_p_ffn_token,1.0,1.940816879272461
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_p_ffn_token,1.25,1.9708638191223145
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_8_region,0.0,0.9270635843276978
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_8_region,0.25,1.1751658916473389
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_8_region,0.5,1.4280831813812256
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_8_region,0.75,1.6836614608764648
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_8_region,1.0,1.940816879272461
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,highest_8_region,1.25,2.198929786682129
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,deterministic_random_region,0.0,1.8263063430786133
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,deterministic_random_region,0.25,1.8537280559539795
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,deterministic_random_region,0.5,1.8819791078567505
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,deterministic_random_region,0.75,1.9110194444656372
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,deterministic_random_region,1.0,1.940816879272461
llava_1_5_7b,llava_1_5_7b:89909:5:24,24,deterministic_random_region,1.25,1.9713363647460938
