model,image_id,response_index,layer,method,metric,value
llava_1_5_7b,462289,5,16,WRITE,patch_aupr,0.6614688634872437
llava_1_5_7b,462289,5,16,JFFN,bbox_mass,0.5555219650268555
llava_1_5_7b,462289,5,16,JFFN,top1_pointing,1.0
llava_1_5_7b,462289,5,16,JFFN,patch_aupr,0.6622822284698486
llava_1_5_7b,462289,5,16,Q_POSITIVE,bbox_mass,0.7399369478225708
llava_1_5_7b,462289,5,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,462289,5,16,Q_POSITIVE,patch_aupr,0.7154091596603394
llava_1_5_7b,462289,5,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.43070176243782043
llava_1_5_7b,462289,5,16,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,462289,5,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.33188915252685547
llava_1_5_7b,462289,5,24,WRITE,bbox_mass,0.3198021948337555
llava_1_5_7b,462289,5,24,WRITE,top1_pointing,1.0
llava_1_5_7b,462289,5,24,WRITE,patch_aupr,0.35665199160575867
llava_1_5_7b,462289,5,24,JFFN,bbox_mass,0.3216626048088074
llava_1_5_7b,462289,5,24,JFFN,top1_pointing,1.0
llava_1_5_7b,462289,5,24,JFFN,patch_aupr,0.36282607913017273
llava_1_5_7b,462289,5,24,Q_POSITIVE,bbox_mass,0.372331440448761
llava_1_5_7b,462289,5,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,462289,5,24,Q_POSITIVE,patch_aupr,0.34987005591392517
llava_1_5_7b,462289,5,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.05300886929035187
llava_1_5_7b,462289,5,24,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,462289,5,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.10039745271205902
llava_1_5_7b,462289,5,32,WRITE,bbox_mass,0.1174536943435669
llava_1_5_7b,462289,5,32,WRITE,top1_pointing,1.0
llava_1_5_7b,462289,5,32,WRITE,patch_aupr,0.2202501744031906
llava_1_5_7b,462289,5,32,JFFN,bbox_mass,0.09202226996421814
llava_1_5_7b,462289,5,32,JFFN,top1_pointing,0.0
llava_1_5_7b,462289,5,32,JFFN,patch_aupr,0.1570158153772354
llava_1_5_7b,462289,5,32,Q_POSITIVE,bbox_mass,0.10540267080068588
llava_1_5_7b,462289,5,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,462289,5,32,Q_POSITIVE,patch_aupr,0.1735519915819168
llava_1_5_7b,462289,5,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.32142603397369385
llava_1_5_7b,462289,5,32,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,462289,5,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.34797489643096924
llava_1_5_7b,422516,4,8,WRITE,bbox_mass,0.5430298447608948
llava_1_5_7b,422516,4,8,WRITE,top1_pointing,1.0
llava_1_5_7b,422516,4,8,WRITE,patch_aupr,0.5587860345840454
llava_1_5_7b,422516,4,8,JFFN,bbox_mass,0.5445364117622375
llava_1_5_7b,422516,4,8,JFFN,top1_pointing,1.0
llava_1_5_7b,422516,4,8,JFFN,patch_aupr,0.5579901933670044
llava_1_5_7b,422516,4,8,Q_POSITIVE,bbox_mass,0.586565375328064
llava_1_5_7b,422516,4,8,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,422516,4,8,Q_POSITIVE,patch_aupr,0.5905678868293762
llava_1_5_7b,422516,4,8,LOGIT_MARGIN_POSITIVE,bbox_mass,0.545416533946991
llava_1_5_7b,422516,4,8,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,422516,4,8,LOGIT_MARGIN_POSITIVE,patch_aupr,0.46313220262527466
llava_1_5_7b,422516,4,16,WRITE,bbox_mass,0.6912400126457214
llava_1_5_7b,422516,4,16,WRITE,top1_pointing,1.0
llava_1_5_7b,422516,4,16,WRITE,patch_aupr,0.6680924296379089
llava_1_5_7b,422516,4,16,JFFN,bbox_mass,0.6877948045730591
llava_1_5_7b,422516,4,16,JFFN,top1_pointing,1.0
llava_1_5_7b,422516,4,16,JFFN,patch_aupr,0.6635109186172485
llava_1_5_7b,422516,4,16,Q_POSITIVE,bbox_mass,0.8219479918479919
llava_1_5_7b,422516,4,16,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,422516,4,16,Q_POSITIVE,patch_aupr,0.7201021313667297
llava_1_5_7b,422516,4,16,LOGIT_MARGIN_POSITIVE,bbox_mass,0.9545964002609253
llava_1_5_7b,422516,4,16,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,422516,4,16,LOGIT_MARGIN_POSITIVE,patch_aupr,0.6779480576515198
llava_1_5_7b,422516,4,24,WRITE,bbox_mass,0.6018532514572144
llava_1_5_7b,422516,4,24,WRITE,top1_pointing,1.0
llava_1_5_7b,422516,4,24,WRITE,patch_aupr,0.5136429071426392
llava_1_5_7b,422516,4,24,JFFN,bbox_mass,0.7690519690513611
llava_1_5_7b,422516,4,24,JFFN,top1_pointing,1.0
llava_1_5_7b,422516,4,24,JFFN,patch_aupr,0.5067926645278931
llava_1_5_7b,422516,4,24,Q_POSITIVE,bbox_mass,0.9729978442192078
llava_1_5_7b,422516,4,24,Q_POSITIVE,top1_pointing,1.0
llava_1_5_7b,422516,4,24,Q_POSITIVE,patch_aupr,0.6119371056556702
llava_1_5_7b,422516,4,24,LOGIT_MARGIN_POSITIVE,bbox_mass,0.6930910348892212
llava_1_5_7b,422516,4,24,LOGIT_MARGIN_POSITIVE,top1_pointing,1.0
llava_1_5_7b,422516,4,24,LOGIT_MARGIN_POSITIVE,patch_aupr,0.38530486822128296
llava_1_5_7b,422516,4,32,WRITE,bbox_mass,0.3660016655921936
llava_1_5_7b,422516,4,32,WRITE,top1_pointing,0.0
llava_1_5_7b,422516,4,32,WRITE,patch_aupr,0.4485187232494354
llava_1_5_7b,422516,4,32,JFFN,bbox_mass,0.2855900526046753
llava_1_5_7b,422516,4,32,JFFN,top1_pointing,0.0
llava_1_5_7b,422516,4,32,JFFN,patch_aupr,0.345377117395401
llava_1_5_7b,422516,4,32,Q_POSITIVE,bbox_mass,0.27962934970855713
llava_1_5_7b,422516,4,32,Q_POSITIVE,top1_pointing,0.0
llava_1_5_7b,422516,4,32,Q_POSITIVE,patch_aupr,0.33453044295310974
llava_1_5_7b,422516,4,32,LOGIT_MARGIN_POSITIVE,bbox_mass,0.13377580046653748
llava_1_5_7b,422516,4,32,LOGIT_MARGIN_POSITIVE,top1_pointing,0.0
llava_1_5_7b,422516,4,32,LOGIT_MARGIN_POSITIVE,patch_aupr,0.5638452172279358
